time,open,high,low,close,Volume
1635819300,0.00005916,0.00005916,0.00005916,0.00005916,0
1635820200,0.00005916,0.00005916,0.000059,0.000059,20.33898305
1635821100,0.000059,0.000059,0.000059,0.000059,0
1635822000,0.000059,0.000059,0.000059,0.000059,0
1635822900,0.000059,0.000059,0.000059,0.000059,0
1635823800,0.000059,0.000059,0.000059,0.000059,0
1635824700,0.000059,0.000059,0.000059,0.000059,0
1635825600,0.000059,0.000059,0.000059,0.000059,0
1635826500,0.000059,0.000059,0.000059,0.000059,0
1635827400,0.000059,0.000059,0.000059,0.000059,0
1635828300,0.000059,0.000059,0.000059,0.000059,0
1635829200,0.000059,0.000059,0.00005884,0.00005884,8.44359569
1635830100,0.00005884,0.00005884,0.00005884,0.00005884,0
1635831000,0.00005884,0.00005884,0.00005884,0.00005884,0
1635831900,0.00005884,0.00005884,0.00005884,0.00005884,0
1635832800,0.00005884,0.00005884,0.00005884,0.00005884,0
1635833700,0.00005884,0.00005884,0.00005884,0.00005884,0
1635834600,0.00005884,0.00005884,0.00005719,0.00005719,52
1635835500,0.00005719,0.00005719,0.00005719,0.00005719,0
1635836400,0.00005719,0.00005722,0.00005719,0.00005722,23.44346993
1635837300,0.00005722,0.00005722,0.00005722,0.00005722,0
1635838200,0.00005722,0.00005722,0.00005722,0.00005722,0
1635839100,0.00005722,0.0000583,0.00005715,0.00005715,56.85731922
1635840000,0.00005715,0.00005715,0.00005715,0.00005715,0
1635840900,0.00005715,0.00005715,0.00005715,0.00005715,0
1635841800,0.00005715,0.00005718,0.00005715,0.00005718,3
1635842700,0.00005718,0.00005871,0.00005718,0.00005723,7
1635843600,0.00005723,0.00005723,0.00005723,0.00005723,0
1635844500,0.00005723,0.00005723,0.00005723,0.00005723,0
1635845400,0.00005723,0.00005723,0.00005723,0.00005723,0
1635846300,0.00005723,0.00005723,0.00005723,0.00005723,0
1635847200,0.00005713,0.00005713,0.00005601,0.00005601,9
1635848100,0.00005601,0.00005605,0.00005601,0.00005604,23.31707543
1635849000,0.00005604,0.00005604,0.00005604,0.00005604,0
1635849900,0.00005604,0.00005604,0.00005604,0.00005604,0
1635850800,0.00005604,0.00005604,0.00005604,0.00005604,0
1635851700,0.00005604,0.00005604,0.00005604,0.00005604,0
1635852600,0.00005604,0.00005604,0.00005604,0.00005604,0
1635853500,0.00005604,0.00005793,0.00005604,0.00005612,37.81760014
1635854400,0.00005612,0.00005612,0.00005612,0.00005612,0
1635855300,0.00005612,0.00005859,0.00005612,0.00005632,85.8
1635856200,0.00005632,0.00005632,0.00005632,0.00005632,0
1635857100,0.00005632,0.00005632,0.00005632,0.00005632,0
1635858000,0.00005632,0.00005632,0.00005632,0.00005632,0
1635858900,0.00005632,0.00005632,0.00005632,0.00005632,0
1635859800,0.00005632,0.00005657,0.00005632,0.00005657,83.21303621
1635860700,0.00005657,0.00005657,0.00005657,0.00005657,0
1635861600,0.00005657,0.00005657,0.00005657,0.00005657,0
1635862500,0.00005657,0.00005657,0.00005657,0.00005657,0
1635863400,0.00005657,0.00005657,0.00005657,0.00005657,0
1635864300,0.00005657,0.00005657,0.00005657,0.00005657,0
1635865200,0.00005657,0.00005657,0.00005657,0.00005657,0
1635866100,0.00005657,0.00005657,0.00005657,0.00005657,0
1635867000,0.00005657,0.00005657,0.00005657,0.00005657,0
1635867900,0.00005657,0.00005657,0.00005657,0.00005657,0
1635868800,0.00005657,0.00005657,0.00005611,0.00005611,2
1635869700,0.00005611,0.00005611,0.00005611,0.00005611,0
1635870600,0.00005611,0.00005611,0.00005611,0.00005611,0
1635871500,0.00005611,0.00005611,0.00005611,0.00005611,0
1635872400,0.00005611,0.00005611,0.00005611,0.00005611,0
1635873300,0.00005611,0.00005611,0.00005611,0.00005611,0
1635874200,0.00005611,0.00005611,0.00005611,0.00005611,0
1635875100,0.00005611,0.00005611,0.00005611,0.00005611,0
1635876000,0.00005611,0.00005611,0.00005611,0.00005611,0
1635876900,0.00005611,0.00005611,0.00005611,0.00005611,0
1635877800,0.00005611,0.00005611,0.00005611,0.00005611,0
1635878700,0.00005611,0.00005611,0.00005611,0.00005611,0
1635879600,0.00005611,0.00005611,0.00005611,0.00005611,0
1635880500,0.00005611,0.00005611,0.00005611,0.00005611,0
1635881400,0.00005611,0.00005611,0.00005611,0.00005611,0
1635882300,0.00005611,0.00005611,0.00005611,0.00005611,0
1635883200,0.00005611,0.00005611,0.00005611,0.00005611,0
1635884100,0.00005611,0.00005611,0.00005611,0.00005611,0
1635885000,0.00005611,0.00005611,0.00005611,0.00005611,0
1635885900,0.00005611,0.00005611,0.00005611,0.00005611,0
1635886800,0.00005611,0.00005611,0.00005611,0.00005611,0
1635887700,0.00005611,0.00005611,0.00005611,0.00005611,0
1635888600,0.00005611,0.00005611,0.00005611,0.00005611,0
1635889500,0.00005611,0.00005611,0.00005611,0.00005611,0
1635890400,0.00005611,0.00005611,0.00005611,0.00005611,0
1635891300,0.00005611,0.00005611,0.00005611,0.00005611,0
1635892200,0.00005611,0.00005611,0.00005611,0.00005611,0
1635893100,0.00005611,0.00005611,0.00005611,0.00005611,0
1635894000,0.00005611,0.00005924,0.00005611,0.00005623,383.5196523
1635894900,0.00005623,0.00005623,0.00005623,0.00005623,0
1635895800,0.00005623,0.00005623,0.00005623,0.00005623,0
1635896700,0.00005623,0.00005623,0.00005623,0.00005623,0
1635897600,0.00005623,0.00005623,0.00005623,0.00005623,0
1635898500,0.00005623,0.00005623,0.00005623,0.00005623,0
1635899400,0.00005623,0.00005623,0.00005623,0.00005623,0
1635900300,0.00005623,0.00005623,0.00005623,0.00005623,0
1635901200,0.00005623,0.00005623,0.00005623,0.00005623,0
1635902100,0.00005623,0.00005623,0.00005623,0.00005623,0
1635903000,0.00005623,0.00005623,0.00005623,0.00005623,0
1635903900,0.00005623,0.00005623,0.00005623,0.00005623,0
1635904800,0.00005623,0.00005623,0.00005623,0.00005623,0
1635905700,0.00005623,0.00005623,0.00005623,0.00005623,0
1635906600,0.00005623,0.00005623,0.00005623,0.00005623,0
1635907500,0.00005623,0.00005623,0.00005601,0.00005601,2
1635908400,0.00005601,0.00005601,0.00005601,0.00005601,0
1635909300,0.00005601,0.00005601,0.00005601,0.00005601,0
1635910200,0.00005601,0.00005601,0.00005601,0.00005601,0
1635911100,0.00005601,0.00005601,0.00005601,0.00005601,0
1635912000,0.00005601,0.00005601,0.00005601,0.00005601,0
1635912900,0.00005601,0.00005601,0.00005601,0.00005601,0
1635913800,0.00005603,0.00005603,0.00005603,0.00005603,9.49
1635914700,0.00005603,0.00005603,0.00005603,0.00005603,0
1635915600,0.00005603,0.00005603,0.00005603,0.00005603,0
1635916500,0.00005603,0.00005603,0.00005603,0.00005603,0
1635917400,0.00005603,0.00005603,0.00005603,0.00005603,0
1635918300,0.00005603,0.00005603,0.00005603,0.00005603,0
1635919200,0.00005603,0.00005603,0.00005603,0.00005603,0
1635920100,0.00005603,0.00005603,0.00005603,0.00005603,0
1635921000,0.00005603,0.00005603,0.00005603,0.00005603,17.8
1635921900,0.00005603,0.00005603,0.00005603,0.00005603,0
1635922800,0.00005603,0.00005603,0.00005603,0.00005603,0
1635923700,0.00005603,0.00005699,0.00005603,0.00005699,12.66666
1635924600,0.00005699,0.00005699,0.00005699,0.00005699,0
1635925500,0.00005699,0.00005699,0.00005603,0.00005699,85.7
1635926400,0.00005699,0.00005699,0.00005699,0.00005699,0
1635927300,0.00005699,0.00005699,0.00005656,0.00005699,11.49
1635928200,0.00005699,0.00005811,0.00005699,0.00005811,2
1635929100,0.00005811,0.00005811,0.00005811,0.00005811,0
1635930000,0.00005811,0.00005811,0.00005811,0.00005811,0
1635930900,0.00005811,0.00005811,0.00005811,0.00005811,0
1635931800,0.00005811,0.00005811,0.00005811,0.00005811,0
1635932700,0.00005811,0.00005811,0.00005811,0.00005811,0
1635933600,0.00005811,0.00005811,0.00005811,0.00005811,0
1635934500,0.00005811,0.00005811,0.00005811,0.00005811,0
1635935400,0.00005811,0.00005811,0.00005811,0.00005811,0
1635936300,0.00005811,0.00005811,0.00005811,0.00005811,0
1635937200,0.00005811,0.00005836,0.00005811,0.00005836,2
1635938100,0.00005836,0.00005836,0.00005836,0.00005836,0
1635939000,0.00005836,0.00005836,0.00005836,0.00005836,0
1635939900,0.00005836,0.00005836,0.00005836,0.00005836,0
1635940800,0.00005836,0.00005836,0.00005836,0.00005836,0
1635941700,0.00005836,0.00005836,0.00005836,0.00005836,0
1635942600,0.00005836,0.00005836,0.00005601,0.00005636,9
1635943500,0.0000566,0.00005863,0.0000549,0.00005863,191.3790654
1635944400,0.00005491,0.00005863,0.00005491,0.000055,6
1635945300,0.000055,0.000055,0.000055,0.000055,0
1635946200,0.000055,0.000055,0.000055,0.000055,0
1635947100,0.000055,0.000055,0.000055,0.000055,0
1635948000,0.000055,0.000055,0.000055,0.000055,0
1635948900,0.000055,0.000055,0.000055,0.000055,0
1635949800,0.000055,0.00005795,0.0000549,0.00005795,52
1635950700,0.00005795,0.00005795,0.00005795,0.00005795,0
1635951600,0.00005795,0.00005795,0.00005506,0.00005794,4
1635952500,0.00005794,0.00005795,0.000055,0.00005795,10
1635953400,0.00005795,0.00005795,0.00005795,0.00005795,0
1635954300,0.00005795,0.00005795,0.00005795,0.00005795,0
1635955200,0.00005795,0.00005795,0.00005795,0.00005795,0
1635956100,0.00005795,0.00005795,0.000056,0.00005795,4
1635957000,0.00005795,0.00005795,0.00005795,0.00005795,0
1635957900,0.00005795,0.00005795,0.00005795,0.00005795,0
1635958800,0.00005795,0.00005795,0.00005795,0.00005795,0
1635959700,0.00005795,0.00005795,0.00005795,0.00005795,0
1635960600,0.00005795,0.00005795,0.00005795,0.00005795,0
1635961500,0.00005795,0.00005795,0.00005795,0.00005795,0
1635962400,0.00005795,0.00005861,0.00005795,0.00005861,116.8
1635963300,0.00005861,0.00005861,0.00005861,0.00005861,0
1635964200,0.00005861,0.00005861,0.00005861,0.00005861,0
1635965100,0.00005861,0.00005861,0.00005861,0.00005861,0
1635966000,0.00005861,0.00005861,0.00005757,0.00005757,41.56727462
1635966900,0.00005757,0.00005757,0.00005757,0.00005757,0
1635967800,0.00005757,0.00005757,0.00005757,0.00005757,0
1635968700,0.00005757,0.00005757,0.00005757,0.00005757,0
1635969600,0.00005757,0.00005757,0.00005757,0.00005757,0
1635970500,0.00005757,0.00005757,0.00005757,0.00005757,0
1635971400,0.00005757,0.00005757,0.00005757,0.00005757,0
1635972300,0.00005757,0.00005757,0.00005757,0.00005757,0
1635973200,0.00005757,0.00005757,0.00005757,0.00005757,0
1635974100,0.00005757,0.00005757,0.00005757,0.00005757,0
1635975000,0.00005757,0.00005757,0.0000551,0.0000551,4
1635975900,0.0000551,0.0000551,0.0000551,0.0000551,0
1635976800,0.0000551,0.0000551,0.0000551,0.0000551,0
1635977700,0.0000551,0.0000551,0.0000551,0.0000551,0
1635978600,0.0000551,0.0000551,0.0000551,0.0000551,0
1635979500,0.0000551,0.0000551,0.0000551,0.0000551,0
1635980400,0.0000551,0.0000551,0.0000551,0.0000551,0
1635981300,0.0000551,0.0000551,0.0000551,0.0000551,0
1635982200,0.0000551,0.0000563,0.0000551,0.00005523,4
1635983100,0.00005523,0.00005523,0.00005523,0.00005523,0
1635984000,0.00005523,0.00005565,0.00005523,0.00005523,36
1635984900,0.00005523,0.00005565,0.0000549,0.0000549,40.08104222
1635985800,0.0000549,0.0000549,0.0000549,0.0000549,0
1635986700,0.0000549,0.00005565,0.0000549,0.0000549,95.75
1635987600,0.0000549,0.00005565,0.0000549,0.0000549,80.75687331
1635988500,0.0000549,0.0000549,0.0000549,0.0000549,0
1635989400,0.0000549,0.0000549,0.0000549,0.0000549,0
1635990300,0.0000549,0.0000549,0.0000549,0.0000549,0
1635991200,0.0000549,0.0000549,0.0000549,0.0000549,0
1635992100,0.0000549,0.0000549,0.0000549,0.0000549,0
1635993000,0.0000549,0.0000549,0.0000549,0.0000549,0
1635993900,0.0000549,0.0000549,0.0000549,0.0000549,0
1635994800,0.0000549,0.0000549,0.0000549,0.0000549,0
1635995700,0.0000549,0.0000549,0.0000549,0.0000549,0
1635996600,0.0000549,0.0000549,0.0000549,0.0000549,0
1635997500,0.0000549,0.0000549,0.0000549,0.0000549,0
1635998400,0.0000549,0.0000549,0.0000549,0.0000549,0
1635999300,0.0000549,0.0000549,0.0000549,0.0000549,0
1636000200,0.0000549,0.0000549,0.0000549,0.0000549,0
1636001100,0.0000549,0.0000549,0.0000549,0.0000549,0
1636002000,0.0000549,0.0000549,0.0000549,0.0000549,0
1636002900,0.0000549,0.00005493,0.0000549,0.00005493,41.56727462
1636003800,0.00005493,0.00005493,0.00005493,0.00005493,0
1636004700,0.00005493,0.00005493,0.00005493,0.00005493,0
1636005600,0.00005493,0.00005493,0.00005493,0.00005493,0
1636006500,0.00005493,0.00005493,0.00005493,0.00005493,0
1636007400,0.00005493,0.00005493,0.00005493,0.00005493,0
1636008300,0.00005493,0.00005493,0.00005493,0.00005493,0
1636009200,0.00005493,0.00005493,0.00005493,0.00005493,0
1636010100,0.00005493,0.00005567,0.00005493,0.00005494,74.6
1636011000,0.00005494,0.00005577,0.00005492,0.00005492,8.92101
1636011900,0.00005492,0.00005492,0.00005492,0.00005492,0
1636012800,0.00005492,0.00005492,0.00005492,0.00005492,0
1636013700,0.00005492,0.00005492,0.00005492,0.00005492,0
1636014600,0.00005492,0.00005492,0.00005492,0.00005492,0
1636015500,0.00005492,0.00005492,0.00005492,0.00005492,0
1636016400,0.00005492,0.00005492,0.00005492,0.00005492,0
1636017300,0.00005492,0.00005492,0.00005492,0.00005492,0
1636018200,0.00005492,0.00005492,0.00005492,0.00005492,0
1636019100,0.00005492,0.00005492,0.00005492,0.00005492,0
1636020000,0.00005492,0.00005492,0.00005492,0.00005492,0
1636020900,0.00005492,0.00005492,0.00005492,0.00005492,0
1636021800,0.00005492,0.00005492,0.00005492,0.00005492,0
1636022700,0.00005492,0.00005492,0.00005492,0.00005492,0
1636023600,0.00005492,0.00005492,0.00005492,0.00005492,0
1636024500,0.00005492,0.00005492,0.00005492,0.00005492,0
1636025400,0.00005492,0.00005492,0.00005492,0.00005492,0
1636026300,0.00005492,0.00005496,0.00005327,0.00005327,377.275
1636027200,0.00005327,0.00005327,0.00005327,0.00005327,0
1636028100,0.00005327,0.00005327,0.00005327,0.00005327,0
1636029000,0.00005327,0.00005327,0.00005327,0.00005327,0
1636029900,0.00005327,0.00005327,0.00005327,0.00005327,0
1636030800,0.00005327,0.00005327,0.00005327,0.00005327,0
1636031700,0.00005327,0.00005327,0.00005327,0.00005327,0
1636032600,0.00005327,0.00005327,0.00005327,0.00005327,0
1636033500,0.00005327,0.00005327,0.00005327,0.00005327,0
1636034400,0.00005327,0.00005327,0.00005327,0.00005327,0
1636035300,0.00005327,0.00005327,0.00005327,0.00005327,0
1636036200,0.00005327,0.00005327,0.00005327,0.00005327,0
1636037100,0.00005327,0.00005327,0.00005327,0.00005327,0
1636038000,0.00005327,0.00005327,0.00005327,0.00005327,0
1636038900,0.00005327,0.00005327,0.00005327,0.00005327,0
1636039800,0.00005327,0.00005327,0.00005327,0.00005327,0
1636040700,0.00005327,0.00005327,0.00005327,0.00005327,0
1636041600,0.00005327,0.00005327,0.00005327,0.00005327,0
1636042500,0.00005327,0.00005327,0.00005327,0.00005327,0
1636043400,0.00005327,0.00005327,0.00005327,0.00005327,0
1636044300,0.00005327,0.00005327,0.00005327,0.00005327,0
1636045200,0.00005327,0.00005327,0.00005327,0.00005327,0
1636046100,0.00005327,0.00005327,0.00005327,0.00005327,0
1636047000,0.00005327,0.00005327,0.00005327,0.00005327,0
1636047900,0.00005327,0.00005327,0.00005327,0.00005327,0
1636048800,0.00005327,0.00005327,0.00005327,0.00005327,0
1636049700,0.00005327,0.00005327,0.00005327,0.00005327,0
1636050600,0.00005327,0.00005327,0.00005327,0.00005327,0
1636051500,0.00005327,0.00005327,0.00005327,0.00005327,0
1636052400,0.00005327,0.00005327,0.00005327,0.00005327,0
1636053300,0.00005327,0.00005327,0.00005327,0.00005327,0
1636054200,0.00005327,0.00005327,0.00005327,0.00005327,0
1636055100,0.00005327,0.00005327,0.00005327,0.00005327,0
1636056000,0.00005327,0.00005327,0.00005327,0.00005327,0
1636056900,0.00005327,0.00005327,0.00005327,0.00005327,0
1636057800,0.00005327,0.00005327,0.00005327,0.00005327,0
1636058700,0.00005327,0.00005327,0.00005327,0.00005327,0
1636059600,0.00005327,0.00005327,0.00005327,0.00005327,0
1636060500,0.00005327,0.00005327,0.00005327,0.00005327,0
1636061400,0.00005327,0.00005327,0.00005327,0.00005327,0
1636062300,0.00005327,0.00005327,0.00005327,0.00005327,0
1636063200,0.00005327,0.00005804,0.00005327,0.00005804,140.0450881
1636064100,0.00005804,0.00005804,0.00005804,0.00005804,0
1636065000,0.00005804,0.00005804,0.00005804,0.00005804,0
1636065900,0.00005804,0.00005804,0.00005804,0.00005804,0
1636066800,0.00005804,0.00005804,0.00005804,0.00005804,0
1636067700,0.00005804,0.00005804,0.00005804,0.00005804,0
1636068600,0.00005804,0.00005804,0.00005804,0.00005804,0
1636069500,0.00005804,0.00005804,0.00005804,0.00005804,0
1636070400,0.00005804,0.00005804,0.00005804,0.00005804,0
1636071300,0.00005804,0.00005804,0.00005804,0.00005804,0
1636072200,0.00005804,0.00005804,0.00005804,0.00005804,0
1636073100,0.00005804,0.00005804,0.00005804,0.00005804,0
1636074000,0.00005804,0.00005804,0.00005804,0.00005804,0
1636074900,0.00005804,0.00005804,0.00005804,0.00005804,0
1636075800,0.00005804,0.00005804,0.00005804,0.00005804,0
1636076700,0.00005804,0.00005804,0.00005804,0.00005804,0
1636077600,0.00005804,0.00005804,0.00005565,0.00005565,93.44115004
1636078500,0.00005565,0.00005565,0.00005526,0.00005526,2
1636079400,0.00005526,0.00005526,0.00005526,0.00005526,0
1636080300,0.00005526,0.00005526,0.00005526,0.00005526,0
1636081200,0.00005526,0.00005526,0.00005526,0.00005526,0
1636082100,0.00005526,0.00005526,0.00005526,0.00005526,0
1636083000,0.00005526,0.00005526,0.00005526,0.00005526,0
1636083900,0.00005526,0.00005526,0.00005526,0.00005526,52.2
1636084800,0.00005526,0.00005526,0.00005526,0.00005526,0
1636085700,0.00005526,0.00005526,0.00005526,0.00005526,0
1636086600,0.00005526,0.00005526,0.00005526,0.00005526,0
1636087500,0.00005526,0.00005526,0.00005526,0.00005526,0
1636088400,0.00005526,0.00005526,0.00005526,0.00005526,0
1636089300,0.00005526,0.00005526,0.00005526,0.00005526,0
1636090200,0.00005526,0.00005589,0.00005481,0.00005481,52
1636091100,0.00005481,0.00005481,0.00005481,0.00005481,0
1636092000,0.00005481,0.00005481,0.00005481,0.00005481,0
1636092900,0.00005481,0.00005481,0.00005481,0.00005481,0
1636093800,0.00005481,0.0000555,0.0000548,0.0000548,4
1636094700,0.0000548,0.0000548,0.0000548,0.0000548,0
1636095600,0.0000548,0.0000548,0.0000548,0.0000548,0
1636096500,0.0000548,0.0000548,0.0000548,0.0000548,0
1636097400,0.0000548,0.0000548,0.0000548,0.0000548,0
1636098300,0.0000548,0.0000548,0.0000548,0.0000548,0
1636099200,0.0000548,0.0000548,0.0000548,0.0000548,0
1636100100,0.0000548,0.0000548,0.0000548,0.0000548,0
1636101000,0.0000548,0.0000548,0.0000548,0.0000548,0
1636101900,0.0000548,0.0000548,0.0000548,0.0000548,0
1636102800,0.0000548,0.0000548,0.0000548,0.0000548,0
1636103700,0.0000548,0.0000548,0.0000548,0.0000548,0
1636104600,0.0000548,0.0000548,0.0000548,0.0000548,0
1636105500,0.0000548,0.0000548,0.0000548,0.0000548,0
1636106400,0.0000548,0.0000548,0.0000548,0.0000548,0
1636107300,0.0000548,0.0000548,0.0000548,0.0000548,0
1636108200,0.0000548,0.0000548,0.0000548,0.0000548,0
1636109100,0.0000548,0.0000548,0.0000548,0.0000548,0
1636110000,0.0000548,0.0000548,0.0000548,0.0000548,0
1636110900,0.0000548,0.0000548,0.0000548,0.0000548,0
1636111800,0.0000548,0.0000548,0.0000548,0.0000548,0
1636112700,0.0000548,0.00005493,0.0000548,0.0000549,168.2272727
1636113600,0.0000549,0.0000549,0.0000549,0.0000549,0
1636114500,0.0000549,0.0000549,0.0000549,0.0000549,0
1636115400,0.0000549,0.0000549,0.0000549,0.0000549,0
1636116300,0.0000549,0.0000549,0.0000549,0.0000549,0
1636117200,0.0000549,0.0000549,0.0000549,0.0000549,0
1636118100,0.0000549,0.0000549,0.0000549,0.0000549,0
1636119000,0.0000549,0.0000549,0.0000549,0.0000549,0
1636119900,0.0000549,0.0000549,0.0000549,0.0000549,0
1636120800,0.0000549,0.0000549,0.0000549,0.0000549,0
1636121700,0.0000549,0.0000549,0.0000549,0.0000549,0
1636122600,0.0000549,0.0000549,0.0000549,0.0000549,0
1636123500,0.0000549,0.0000549,0.0000549,0.0000549,0
1636124400,0.0000549,0.0000549,0.0000549,0.0000549,0
1636125300,0.0000549,0.0000549,0.0000549,0.0000549,0
1636126200,0.0000549,0.0000549,0.0000549,0.0000549,0
1636127100,0.0000549,0.0000549,0.0000549,0.0000549,0
